date,tactic,state,campaign,impression,clicks,spend,attributed revenue,channel
2025-08-25,Display,CA,Google - Non-Branded Search - C06,203315,857,2082.84,3036.66,Google
2025-08-26,Display,CA,Google - Non-Branded Search - C06,210027,800,1906.29,3121.36,Google
2025-08-27,Display,CA,Google - Non-Branded Search - C06,153714,592,1505.13,2443.56,Google
2025-08-28,Display,CA,Google - Non-Branded Search - C06,126280,471,1185.59,1830.55,Google
2025-08-29,Display,CA,Google - Non-Branded Search - C06,172838,719,597.38,969.67,Google
2025-08-30,Display,CA,Google - Non-Branded Search - C06,204501,765,1019.62,1681.26,Google
2025-08-31,Display,CA,Google - Non-Branded Search - C06,131660,495,483.22,689.1,Google
2025-09-01,Display,CA,Google - Non-Branded Search - C06,134378,534,572.56,909.08,Google
2025-09-02,Display,CA,Google - Non-Branded Search - C06,349941,1485,2710.48,4654.94,Google
2025-09-03,Display,CA,Google - Non-Branded Search - C06,104933,444,891.78,1277.64,Google
2025-09-04,Display,CA,Google - Non-Branded Search - C06,155067,670,1435.3,2611.87,Google
2025-09-05,Display,CA,Google - Non-Branded Search - C06,179711,708,544.56,857.99,Google
2025-09-06,Display,CA,Google - Non-Branded Search - C06,258529,993,1029.71,1663.27,Google
2025-09-07,Display,CA,Google - Non-Branded Search - C06,258070,973,1790.37,3064.62,Google
2025-09-08,Display,CA,Google - Non-Branded Search - C06,197326,779,1070.82,1590.43,Google
2025-09-09,Display,CA,Google - Non-Branded Search - C06,200899,876,744.26,1036.06,Google
2025-09-10,Display,CA,Google - Non-Branded Search - C06,117825,449,997.06,1807.85,Google
2025-09-11,Display,CA,Google - Non-Branded Search - C06,99394,403,469.02,672.77,Google
2025-09-12,Display,CA,Google - Non-Branded Search - C06,143833,562,505.22,834.47,Google
2025-05-16,Non-Branded Search,CA,Google - Display - C07,206052,9036,719.24,2028.47,Google
2025-05-17,Non-Branded Search,CA,Google - Display - C07,172805,7156,1673.68,5449.0,Google
2025-05-18,Non-Branded Search,CA,Google - Display - C07,120763,4975,868.78,2750.9,Google
2025-05-19,Non-Branded Search,CA,Google - Display - C07,124256,5536,867.8,2674.53,Google
2025-05-20,Non-Branded Search,CA,Google - Display - C07,268411,11035,785.54,2297.09,Google
2025-05-21,Non-Branded Search,CA,Google - Display - C07,145062,6520,1046.95,3713.04,Google
2025-05-22,Non-Branded Search,CA,Google - Display - C07,166827,6904,1088.23,3827.72,Google
2025-05-23,Non-Branded Search,CA,Google - Display - C07,213117,9959,1067.92,3708.03,Google
2025-05-24,Non-Branded Search,CA,Google - Display - C07,130187,6154,777.97,2166.83,Google
2025-05-25,Non-Branded Search,CA,Google - Display - C07,148376,6214,682.29,1854.79,Google
2025-05-26,Non-Branded Search,CA,Google - Display - C07,150010,7073,649.26,1906.31,Google
2025-05-27,Non-Branded Search,CA,Google - Display - C07,147572,6088,602.44,1922.86,Google
2025-05-28,Non-Branded Search,CA,Google - Display - C07,145251,6046,998.21,3525.52,Google
2025-05-29,Non-Branded Search,CA,Google - Display - C07,233239,9938,1594.11,5175.12,Google
2025-05-30,Non-Branded Search,CA,Google - Display - C07,222480,10636,1167.39,4136.21,Google
2025-05-31,Non-Branded Search,CA,Google - Display - C07,249536,12129,1515.55,4122.73,Google
2025-06-01,Non-Branded Search,CA,Google - Display - C07,253357,12031,1931.18,6545.64,Google
2025-06-02,Non-Branded Search,CA,Google - Display - C07,134911,5809,999.54,3793.8,Google
2025-06-03,Non-Branded Search,CA,Google - Display - C07,154165,7466,1102.77,3418.03,Google
2025-06-04,Non-Branded Search,CA,Google - Display - C07,230326,10298,1350.04,4373.15,Google
2025-06-05,Non-Branded Search,CA,Google - Display - C07,195997,8131,959.17,2626.39,Google
2025-06-06,Non-Branded Search,CA,Google - Display - C07,156240,6674,1050.65,3086.58,Google
2025-06-07,Non-Branded Search,CA,Google - Display - C07,296490,12869,2268.63,7348.09,Google
2025-06-08,Non-Branded Search,CA,Google - Display - C07,253596,10737,1452.69,4922.82,Google
2025-06-09,Non-Branded Search,CA,Google - Display - C07,343168,16373,2232.9,7885.89,Google
2025-06-10,Non-Branded Search,CA,Google - Display - C07,122519,5836,567.47,1716.79,Google
2025-06-11,Non-Branded Search,CA,Google - Display - C07,244568,10006,853.32,2816.86,Google
2025-06-12,Non-Branded Search,CA,Google - Display - C07,132058,6521,626.83,2154.22,Google
2025-06-13,Non-Branded Search,CA,Google - Display - C07,187773,8315,744.71,2782.58,Google
2025-06-14,Non-Branded Search,CA,Google - Display - C07,231591,10272,1066.84,3199.84,Google
2025-06-15,Non-Branded Search,CA,Google - Display - C07,177936,7499,1413.02,5148.96,Google
2025-06-16,Non-Branded Search,CA,Google - Display - C07,211325,10238,2071.08,6398.5,Google
2025-06-17,Non-Branded Search,CA,Google - Display - C07,111706,5017,901.69,3046.95,Google
2025-06-18,Non-Branded Search,CA,Google - Display - C07,173052,8029,1774.61,6517.19,Google
2025-06-19,Non-Branded Search,CA,Google - Display - C07,272987,11096,1262.23,3731.96,Google
2025-06-20,Non-Branded Search,CA,Google - Display - C07,111470,4809,546.83,1527.69,Google
2025-06-21,Non-Branded Search,CA,Google - Display - C07,158694,7153,935.12,2470.73,Google
2025-06-22,Non-Branded Search,CA,Google - Display - C07,267007,12564,1809.92,6201.3,Google
2025-06-23,Non-Branded Search,CA,Google - Display - C07,132401,6117,423.45,1279.2,Google
2025-06-24,Non-Branded Search,CA,Google - Display - C07,178403,8288,1308.36,4415.56,Google
2025-06-25,Non-Branded Search,CA,Google - Display - C07,217754,10693,1008.23,2840.38,Google
2025-06-26,Non-Branded Search,CA,Google - Display - C07,229023,10032,1150.63,3532.9,Google
2025-06-27,Non-Branded Search,CA,Google - Display - C07,129495,5285,482.05,1495.06,Google
2025-06-28,Non-Branded Search,CA,Google - Display - C07,146565,6371,1306.9,4103.23,Google
2025-06-29,Non-Branded Search,CA,Google - Display - C07,218807,10735,1783.98,5432.46,Google
2025-06-30,Non-Branded Search,CA,Google - Display - C07,248936,10622,1989.3,6625.14,Google
2025-07-01,Non-Branded Search,CA,Google - Display - C07,216020,8795,1533.41,5218.92,Google
2025-07-02,Non-Branded Search,CA,Google - Display - C07,120357,5671,804.01,2312.08,Google
2025-07-03,Non-Branded Search,CA,Google - Display - C07,217268,10679,1080.68,3965.49,Google
2025-07-04,Non-Branded Search,CA,Google - Display - C07,225858,9644,2262.57,7919.21,Google
2025-07-05,Non-Branded Search,CA,Google - Display - C07,157988,6909,1343.05,4229.4,Google
2025-07-06,Non-Branded Search,CA,Google - Display - C07,135692,6076,457.4,1658.68,Google
2025-07-07,Non-Branded Search,CA,Google - Display - C07,343876,14958,1748.16,4912.24,Google
2025-07-08,Non-Branded Search,CA,Google - Display - C07,179690,8762,618.47,1770.29,Google
2025-07-09,Non-Branded Search,CA,Google - Display - C07,208013,9607,927.01,3452.6,Google
2025-07-10,Non-Branded Search,CA,Google - Display - C07,105298,4370,1015.16,3708.65,Google
2025-07-11,Non-Branded Search,CA,Google - Display - C07,200055,8903,696.7,2500.51,Google
2025-07-12,Non-Branded Search,CA,Google - Display - C07,150443,7148,790.83,2208.85,Google
2025-07-13,Non-Branded Search,CA,Google - Display - C07,138738,6610,927.9,2531.4,Google
2025-07-14,Non-Branded Search,CA,Google - Display - C07,249573,10214,1785.58,5079.72,Google
2025-07-15,Non-Branded Search,CA,Google - Display - C07,245786,11428,2057.18,6152.72,Google
2025-07-16,Non-Branded Search,CA,Google - Display - C07,174107,7736,1238.67,4271.96,Google
2025-07-17,Non-Branded Search,CA,Google - Display - C07,282357,11749,2565.43,8238.22,Google
2025-07-18,Non-Branded Search,CA,Google - Display - C07,169099,7927,1535.17,4306.77,Google
2025-07-19,Non-Branded Search,CA,Google - Display - C07,154119,6314,1441.13,4008.62,Google
2025-07-20,Non-Branded Search,CA,Google - Display - C07,195104,9338,599.59,2102.12,Google
2025-07-21,Non-Branded Search,CA,Google - Display - C07,95849,4161,399.92,1176.91,Google
2025-07-22,Non-Branded Search,CA,Google - Display - C07,254061,12008,1922.54,5603.66,Google
2025-07-23,Non-Branded Search,CA,Google - Display - C07,271337,13258,1950.86,6618.23,Google
2025-07-24,Non-Branded Search,CA,Google - Display - C07,188869,9040,1535.9,5134.03,Google
2025-07-25,Non-Branded Search,CA,Google - Display - C07,222364,9101,1337.1,3941.56,Google
2025-07-26,Non-Branded Search,CA,Google - Display - C07,215761,8764,1493.0,4457.63,Google
2025-07-27,Non-Branded Search,CA,Google - Display - C07,174873,8120,1250.74,3984.26,Google
2025-07-28,Non-Branded Search,CA,Google - Display - C07,140068,6456,640.01,1955.17,Google
2025-07-29,Non-Branded Search,CA,Google - Display - C07,256714,10941,910.56,3412.87,Google
2025-07-30,Non-Branded Search,CA,Google - Display - C07,120986,5126,950.16,2657.61,Google
2025-07-31,Non-Branded Search,CA,Google - Display - C07,323955,14383,2790.37,8640.0,Google
2025-08-01,Non-Branded Search,CA,Google - Display - C07,373874,18198,3056.12,10786.21,Google
2025-08-02,Non-Branded Search,CA,Google - Display - C07,133391,5583,466.15,1456.76,Google
2025-08-03,Non-Branded Search,CA,Google - Display - C07,212038,10345,810.83,2668.45,Google
2025-08-04,Non-Branded Search,CA,Google - Display - C07,219545,9560,1123.77,3275.5,Google
2025-08-05,Non-Branded Search,CA,Google - Display - C07,246081,10436,1274.07,4298.44,Google
2025-08-06,Non-Branded Search,CA,Google - Display - C07,140431,6267,453.35,1220.03,Google
2025-08-07,Non-Branded Search,CA,Google - Display - C07,116751,5722,419.35,1227.43,Google
2025-08-08,Non-Branded Search,CA,Google - Display - C07,295948,13168,1007.9,2838.02,Google
2025-08-09,Non-Branded Search,CA,Google - Display - C07,145355,6396,963.64,3306.63,Google
2025-08-10,Non-Branded Search,CA,Google - Display - C07,284002,11955,993.27,3701.66,Google
2025-08-11,Non-Branded Search,CA,Google - Display - C07,154752,6378,1231.08,3994.45,Google
2025-08-12,Non-Branded Search,CA,Google - Display - C07,190085,8550,839.06,2262.19,Google
2025-08-13,Non-Branded Search,CA,Google - Display - C07,257616,11364,2120.13,6264.16,Google
2025-08-14,Non-Branded Search,CA,Google - Display - C07,99746,4248,486.24,1439.7,Google
2025-08-15,Non-Branded Search,CA,Google - Display - C07,164302,7002,1028.34,3182.43,Google
2025-08-16,Non-Branded Search,CA,Google - Display - C07,216357,10422,1652.56,5145.03,Google
2025-08-17,Non-Branded Search,CA,Google - Display - C07,159145,7500,1012.41,3794.42,Google
2025-08-18,Non-Branded Search,CA,Google - Display - C07,181755,8362,1028.97,2945.45,Google
2025-08-19,Non-Branded Search,CA,Google - Display - C07,143665,7096,1038.4,3682.05,Google
2025-08-20,Non-Branded Search,CA,Google - Display - C07,130136,6298,768.59,2411.52,Google
2025-08-21,Non-Branded Search,CA,Google - Display - C07,233562,11404,1091.51,3527.09,Google
2025-08-22,Non-Branded Search,CA,Google - Display - C07,188428,7711,599.02,2163.45,Google
2025-08-23,Non-Branded Search,CA,Google - Display - C07,95440,4181,709.49,2401.03,Google
2025-08-24,Non-Branded Search,CA,Google - Display - C07,255334,11710,1229.16,3779.5,Google
2025-08-25,Non-Branded Search,CA,Google - Display - C07,221332,9624,658.0,2254.75,Google
2025-08-26,Non-Branded Search,CA,Google - Display - C07,267822,12230,1291.91,3908.49,Google
2025-08-27,Non-Branded Search,CA,Google - Display - C07,107098,5119,905.07,3255.05,Google
2025-08-28,Non-Branded Search,CA,Google - Display - C07,199425,8913,1612.78,4597.72,Google
2025-08-29,Non-Branded Search,CA,Google - Display - C07,118002,4796,834.55,2800.55,Google
2025-08-30,Non-Branded Search,CA,Google - Display - C07,156189,6995,1414.59,3762.71,Google
2025-08-31,Non-Branded Search,CA,Google - Display - C07,147550,6547,901.23,3110.47,Google
2025-09-01,Non-Branded Search,CA,Google - Display - C07,176339,7462,1006.7,3398.81,Google
2025-09-02,Non-Branded Search,CA,Google - Display - C07,331827,13765,1801.84,6079.78,Google
2025-09-03,Non-Branded Search,CA,Google - Display - C07,281014,13861,1480.5,4222.68,Google
2025-09-04,Non-Branded Search,CA,Google - Display - C07,215587,9977,1921.12,5591.81,Google
2025-09-05,Non-Branded Search,CA,Google - Display - C07,156073,7723,1100.21,3323.05,Google
2025-09-06,Non-Branded Search,CA,Google - Display - C07,133206,5401,986.06,3214.03,Google
2025-09-07,Non-Branded Search,CA,Google - Display - C07,209825,9050,1460.74,5392.67,Google
2025-09-08,Non-Branded Search,CA,Google - Display - C07,274453,13236,2315.2,7534.52,Google
2025-09-09,Non-Branded Search,CA,Google - Display - C07,250256,11720,1354.94,4641.41,Google
2025-09-10,Non-Branded Search,CA,Google - Display - C07,184448,8546,960.86,3460.5,Google
2025-09-11,Non-Branded Search,CA,Google - Display - C07,104294,4560,794.96,2626.77,Google
2025-09-12,Non-Branded Search,CA,Google - Display - C07,217149,9034,1906.59,5599.45,Google
2025-05-16,Non-Branded Search,CA,Google - Display - C08,147856,6721,968.11,3605.04,Google
2025-05-17,Non-Branded Search,CA,Google - Display - C08,217731,9083,1919.56,6451.6,Google
2025-05-18,Non-Branded Search,CA,Google - Display - C08,223755,10626,2014.52,6737.42,Google
2025-05-19,Non-Branded Search,CA,Google - Display - C08,94755,4198,740.56,2351.56,Google
2025-05-20,Non-Branded Search,CA,Google - Display - C08,147911,7031,990.3,3291.02,Google
2025-05-21,Non-Branded Search,CA,Google - Display - C08,200273,8177,788.05,3006.25,Google
2025-05-22,Non-Branded Search,CA,Google - Display - C08,235272,11581,827.82,3091.11,Google
2025-05-23,Non-Branded Search,CA,Google - Display - C08,206607,9420,1199.28,4320.92,Google
2025-05-24,Non-Branded Search,CA,Google - Display - C08,171332,7504,1305.06,4416.47,Google
2025-05-25,Non-Branded Search,CA,Google - Display - C08,144326,6158,939.02,3258.78,Google
2025-05-26,Non-Branded Search,CA,Google - Display - C08,139435,6494,1243.85,4099.43,Google
2025-05-27,Non-Branded Search,CA,Google - Display - C08,159117,6795,822.82,2406.39,Google
2025-05-28,Non-Branded Search,CA,Google - Display - C08,180546,7925,684.11,2501.41,Google
2025-05-29,Non-Branded Search,CA,Google - Display - C08,216361,10125,939.44,3449.27,Google
2025-05-30,Non-Branded Search,CA,Google - Display - C08,301170,13720,2904.44,9154.68,Google
2025-05-31,Non-Branded Search,CA,Google - Display - C08,461314,21015,3400.9,11806.84,Google
2025-06-01,Non-Branded Search,CA,Google - Display - C08,332507,16447,2360.53,7604.46,Google
2025-06-02,Non-Branded Search,CA,Google - Display - C08,289697,11940,1110.58,3005.25,Google
2025-06-03,Non-Branded Search,CA,Google - Display - C08,123033,6085,631.42,2050.8,Google
2025-06-04,Non-Branded Search,CA,Google - Display - C08,302398,14869,857.47,2281.08,Google
2025-06-05,Non-Branded Search,CA,Google - Display - C08,400172,17941,2506.46,9315.17,Google
2025-06-06,Non-Branded Search,CA,Google - Display - C08,177978,7430,531.52,1593.7,Google
2025-06-07,Non-Branded Search,CA,Google - Display - C08,206955,8921,1915.92,5545.09,Google
2025-06-08,Non-Branded Search,CA,Google - Display - C08,480699,22789,4334.03,12771.43,Google
2025-06-09,Non-Branded Search,CA,Google - Display - C08,248707,11501,1341.11,3726.1,Google
2025-06-10,Non-Branded Search,CA,Google - Display - C08,132686,6249,559.84,1689.26,Google
2025-06-11,Non-Branded Search,CA,Google - Display - C08,175514,7238,1277.07,3493.01,Google
2025-06-12,Non-Branded Search,CA,Google - Display - C08,332721,16389,3383.48,11543.61,Google
2025-06-13,Non-Branded Search,CA,Google - Display - C08,84703,3948,750.22,2296.51,Google
2025-06-14,Non-Branded Search,CA,Google - Display - C08,329902,13495,1811.98,6083.37,Google
2025-06-15,Non-Branded Search,CA,Google - Display - C08,181096,8904,646.01,2175.67,Google
2025-06-16,Non-Branded Search,CA,Google - Display - C08,158111,7620,708.76,2512.18,Google
2025-06-17,Non-Branded Search,CA,Google - Display - C08,172461,7905,1788.26,6178.31,Google
2025-06-18,Non-Branded Search,CA,Google - Display - C08,221887,10437,1341.59,3703.4,Google
2025-06-19,Non-Branded Search,CA,Google - Display - C08,140769,6447,842.44,2336.5,Google
2025-06-20,Non-Branded Search,CA,Google - Display - C08,214969,9558,1666.52,4637.94,Google
2025-06-21,Non-Branded Search,CA,Google - Display - C08,150094,6752,1079.12,3349.78,Google
2025-06-22,Non-Branded Search,CA,Google - Display - C08,257900,12122,901.97,2723.09,Google
2025-06-23,Non-Branded Search,CA,Google - Display - C08,121553,5344,1113.11,3162.5,Google
2025-06-24,Non-Branded Search,CA,Google - Display - C08,213336,9243,1414.41,5119.76,Google
2025-06-25,Non-Branded Search,CA,Google - Display - C08,246422,9994,1951.79,7009.22,Google
2025-06-26,Non-Branded Search,CA,Google - Display - C08,328182,13351,2044.79,5513.83,Google
2025-06-27,Non-Branded Search,CA,Google - Display - C08,186730,7998,707.03,2354.71,Google
2025-06-28,Non-Branded Search,CA,Google - Display - C08,216596,10178,1644.8,5801.92,Google
2025-06-29,Non-Branded Search,CA,Google - Display - C08,168700,7361,600.49,2157.09,Google
2025-06-30,Non-Branded Search,CA,Google - Display - C08,170625,8137,755.93,2231.99,Google
2025-07-01,Non-Branded Search,CA,Google - Display - C08,425755,20183,2995.45,8986.61,Google
2025-07-02,Non-Branded Search,CA,Google - Display - C08,106941,4660,860.72,2959.33,Google
2025-07-03,Non-Branded Search,CA,Google - Display - C08,223449,9579,1937.25,7001.24,Google
2025-07-04,Non-Branded Search,CA,Google - Display - C08,172675,7351,794.15,2580.57,Google
2025-07-05,Non-Branded Search,CA,Google - Display - C08,182977,8696,1222.92,4064.56,Google
2025-07-06,Non-Branded Search,CA,Google - Display - C08,132993,5968,928.19,3110.0,Google
2025-07-07,Non-Branded Search,CA,Google - Display - C08,184864,8941,1444.48,4831.33,Google
2025-07-08,Non-Branded Search,CA,Google - Display - C08,418129,17024,3815.5,10792.87,Google
2025-07-09,Non-Branded Search,CA,Google - Display - C08,115512,4942,1211.97,3340.51,Google
2025-07-10,Non-Branded Search,CA,Google - Display - C08,225765,10861,1156.97,3758.83,Google
2025-07-11,Non-Branded Search,CA,Google - Display - C08,376176,15471,2734.41,7833.04,Google
2025-07-12,Non-Branded Search,CA,Google - Display - C08,202708,9642,1411.97,5253.14,Google
2025-07-13,Non-Branded Search,CA,Google - Display - C08,187101,8957,663.99,2134.85,Google
